Post,Reacts_Count,Most_Reacts,Image,Group
"صاحبتي : شوف شنعاودلك  باختصار 
الاختصار :","1,4 K",Haha ,https://www.facebook.com/photo/?fbid=212388195104271&set=gm.853942949581758&idorvanity=227495968893129&__cft__[0]=AZWoGW24O0CNaPHyEkrOWUtZC-Op5jNhxn8Nl6y7b4etjOA4mHwm5Sghl0wYuOAQrrlWtJJ6GsYrPSb4v-d46-OrxmlQ7D3B3KrShyp3ckkrKOc0-rAz5znMoBQFOrv_p6sB7upW7NxvR11VtoREdpcDceRwY42mOKnktE3pkK05nep-bkqLjybnsBLDJ4eNjjc&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
7yeti layyemet hethi,"1,6 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
قداش كانت محلاها الدنيا كيف كنت نلبس ملحفة و نعملها كيف روبة السلطانة هيام,"2,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
7ata ken tabda l3otla masta 3omri ma ngoul raj3ouni na9ra,29,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي نسمع أمي تقول لضياف بلاهي كملوا طرف ل gâteaux راهو ما يكلوا حد في الدار,"1,2 K",Haha ,https://www.facebook.com/photo/?fbid=1401648123743127&set=gm.855341469441906&idorvanity=227495968893129&__cft__[0]=AZXJioCN7HHp51ktLfSmdJiMWaUHXarg8yT_Tv8UaXNjgGalrKJTSpf8MxQrfw_rsPjZTENJoQhzuQdJk1w6LkDJyAgkE5VscwyhCBAtvW_2AOKsYMxj0909bsxJdp0XWpNoP4EElv5fAIpzbA-oRzh5tWCjWqpkVlYkSdMMyEa-k4GM4jK_uZYpzqFSXBNIt6w&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
- الواحد الLove يعرفو كان في المعسّل,233,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Shvdy x Baya - Ken Nsit ,300,J’adore ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي يتشامو عليك في طرح رامي وبعد تربحهم,551,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"حلمي بسيط
بابا ينقص صوت الفيديوات وهو شادد التاليفون..","3,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"-علاش مشيت science؟
-حسيت حياتي calme برشا و انا نحب التمرميد..","1,3 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كلات بعضها في فرنسا شترصيلي نصيف في Dubaï,954,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"كي إجيو صغار أختك للدار
إنتي","3,8 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"بربي مفمااش  formation  في تحسين المنطق العادم ؟ 
الأمور قاعدة تخرج عن السيطرة ..",932,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"شنيا هالبلاد  ؟ 
مشيت للبانكا باش نجبد فلوس ما حبوش 
يمدولي قال شنوا ما عنديش compte",745,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كراشات الأعراس مايتعوضوش والله,871,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"-صيفت ؟
-اي بااز
-وين مشيت ؟
-لامشيتش Juste لبست مريول نص..",730,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
لبنات كي يبعثو ميساج لصاحبتهم و ما تجاوبهمش يفسخوه..,744,Haha ,https://www.facebook.com/photo/?fbid=894441585044002&set=gm.726361002339954&idorvanity=227495968893129&__cft__[0]=AZWYfRfnuhXKwRMFi7xhvThEIqdE_2EsIRp3v3Iev81paHHZ9ykc5D2hHUB2iZ0UwO7jKr1adGMkjuAxXs-BHAsM9rxCJu4K2LE9dxehd4e47mBttx4IkMJuKG5KOIIxXYxGQlDHGOrG0ECVbgdKaGtTmFKujZ_zZvUMdqARX1DpB51BZ8yyZTuKVxvQh1XQQxE&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"كي تخليها تعمل لتحب 
_ هي:","1,2 K",Haha ,https://www.facebook.com/photo/?fbid=1112811942618708&set=gm.553547986287924&idorvanity=227495968893129&__cft__[0]=AZX3nqGdtIhYULJPT710S5e6ZWmWEnMJgN45u7Tcy4QXwzlsHo22LfjNTDTCE2VkZWUK76_PHo8z7ciklnnj6AW0mF4Z9uixeL9-aGgF9fqbgAgph8PrMGcyCUsqXX73XWj6do1u99xJNQjHTmnQBOW40pbRfDYZWySdXhO7Vpcixs5A_V_LbpZyRH35rmBnrN8&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"كي عباد يقولولي فلان يحكي عليك بالخايب
انا :","1,6 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"امي تفركس على فلوسها وذهبها 
انا في حفلة سمارا:","3,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
نعيش فدار مستحيل يخليوك ترقد صباح,972,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"باللهي كي نتغشش ماعادش يخزرلي حد في عيني.!!! 
خاطر تشدني ضحكة و تضيع الهيبة..","1,9 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
قريب يقنعني نبيع ال climatiseur و نشري مروحة,20 K,Haha ,https://www.facebook.com/photo/?fbid=264215699559787&set=gm.851815933127793&idorvanity=227495968893129&__cft__[0]=AZXOfro1ai3Ht7Vn5d4h3XuQsgkSsMkhhFJFmh3dK71g3hMAF9Tecw1ecKJ_6a92VYOkf_wt121s7qArewR-BeCk3zxpIUcSRtG5NikB_IjJrB6OQjIQ1ms8UZUbyXjgjLj2Kw78ns0QPS4mG6Tz3_YpojYfNt7Qs0h0AkgNhQBpL2KiQXt1t1_MY5d1NErC6A4&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"ماتغشوش كي نجاوب روتار
عندي لعبة طبخ و كي نبطا وأنا نطيب
يتغشوا مني الزبائن","3,4 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي تبعثلك كسكسي بالعصبان و ياكلو بوك :,"2,9 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
و أنا عامل روحي ساهي بعد ما صوحبت وحدة من 2010  أو حطتني فالسطوري وكتبت عليا My 7lali,"9,3 K",Haha ,https://www.facebook.com/photo/?fbid=158259907271000&set=gm.852122576430462&idorvanity=227495968893129&__cft__[0]=AZWcsjgqYh7pr5haAcCm8NCNbpzKlI86_hh0n0rC-AryylUu5BAQBnXjKYJOcV_4iDHBqJcKyBT0MvsMBBsLAxQsTMHYd33nI92S1X6xxOzth0T4Z8ywC0ZagM__bKUq6N0BNg2HWVkOK7HazqtwRovUn9vGe5JmmbkVVFu8rEXHPtEBhKF-0dWeYmJcDnq-WVk&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
انا عامل روحي ساهي بعد ما دخلت لبيتزاريا و قـلـتلو كي العادة و قلّي شكونك انت,15 K,Haha ,https://www.facebook.com/photo/?fbid=284507570757777&set=gm.852220543087332&idorvanity=227495968893129&__cft__[0]=AZWDyf2p4vjjLQLMi_FTfrolpyBJCZYbHxtyVAM038-vKq65i4q1hkf8RDQM3vWK0db87uARTBx0rdfeCIZ8JDlyLWBBGcv3cVD7f93rPj7pYvLcg7FpxcBfB07ZEUTj38FvGG-wKEk9OcPJg-duXxTSmLjsGuypy8--7tX62kH6qFOubmP_TNBzPhusHdo7Vzk&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"انا جريت شوي..
قلبي: يا تاقف يا ناقف..","1,4 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Aka Aziz taw raw yonfa5 l sahebtou f vocal bech tebred,"2,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
ستوريات بنات الي كانوا يهبطوا فيهم في 2018,957,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
صاحبك إلي يعمل روحو عاقل قدام بوك بش بوك يخليك تخرج معاه,"1,6 K",Haha ,https://www.facebook.com/photo/?fbid=280798944431924&set=gm.850874659888587&idorvanity=227495968893129&__cft__[0]=AZWFrRl0DKlnbYJEUQtCBxx29kuuNndLpyBvpntIFuFkID2uma24O-vrp_dQcNDsHr-nBJwCpWu31_Ubo1pRLkVatUi0sC7o01_YwsH19GxQ0QdnHzoDT9NjPz7udnF6aaAgYcbkFyu9GWBwBlFBeoyXzc9sPO0Koossw561ofL9GKdy8TT76C5T-ed6Dfw4w5E&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"عشت و شفت
وليت أنا نحكي مع امي و هي شادة التاليفون و حاڨرتني...","2,1 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"- العباد تحشم كي تمشي لديار صحابها 
- صاحبي كي يجي لدارنا:",955,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
من غير منوصيكم عاد، كي تراو هاذي قدام البحر ارجعوا منين جيتوا,45,Haha ,https://www.facebook.com/photo/?fbid=3540588946221312&set=gm.856370336005686&idorvanity=227495968893129&__cft__[0]=AZXAa5iiPyDItZ7uc9ZXA1ltBCaULjw3-LgTFW0VR3gcclKdCTmUvyHxsUrI8Hxug4shYXx-rf1d-3esSk_PbAHB2ajq3dEPd0zdv2vqmYkkVOcV8UeNzaMBOPS9rkAfiuY-yIqbNy0IAksPyBP-hAYY8RRu2Tl_pfAnq8zux9djUOeunuhNd3Datu8pJas6COE&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
لعباد إلي يمشيو ل salle de sport في سخانة هذي ، قاعدين تحضرو للالعاب الاولمبية ؟,"2,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"لا حبيت و لا تحبيت …
أنا في بيتي :","1,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
انا الفلوس لي تثقل جيب أختي منخليهاش..,"2,1 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كيف يبدى تاليفونو عندك و تبعثلوا طفلة ميساج,1 K,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"في إنتظار الحبّ الثالت 
Admin ","4,6 K",J’adore ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
بالله عليك كيفاه عرفتهم réels,2 K,Haha ,https://www.facebook.com/photo/?fbid=212044181805339&set=gm.853516192957767&idorvanity=227495968893129&__cft__[0]=AZUOyGfb_HcbtR2UGGpbAVg5D5-RH7C0TK6AmrUvI7VO5F71iXK2OrJ9s0xr0-cdCs2BA3i30iAOY46Lz539Akly1_Mb-p2GqKyGKP2LM06ADOg6znDwdOoHWYBECLJXCNtT-SUmzDheTl3Pqd7CVPZRUObICCm2kgG2pcp9zylxy1GRNJ5qORRwcuxp4g5VjlE&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كيسألوك على أمور ماط و حسابات :,946,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
صاحبها جندي متطوع في ثكنة واد الليل و هي مارجتنا بالتصويرة هااذي,"1,8 K",Haha ,https://www.facebook.com/photo/?fbid=336685861727441&set=gm.506199481022775&idorvanity=227495968893129&__cft__[0]=AZWUa9_ON3wtWVfglQ0YmIOUnxxAtgudflAjq_3QtalTeMpxmeD31d0xXN6mNgSCo-CR5_0P5cD_SsAiSQWAzT5SPxTjgcliglFZOkyBuQpxgMhbKa-eKAS_yzb4G8N9TadcSVL8mdLVjHSp2l4e5i03BGQBJ0asr_Fo7lutgRrBkl_SRUo-KIGOW5uqV6BGWpE&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"يقال ان كل مستيقظ الان يعيش قصة حب
أنا ثلاثة متاع صباح في بيتي :",549,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Lkol tfol sahebtou nejhet fil bac.. hadher rouhek bro bsh tokhrej changement,657,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Nawres Mr'z intyyy,11 K,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
ملخر فما مشية للبحر والا خنصرفها العشرلاف الي مخبيها,"2,5 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
مستحيل تلقى زوز بنات يعرفو يشقو الطريق...لازم تلقى وحدة مسؤولة على حياة الثانية .,519,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي يبدا عندنا عرس و يبقاو كان العايلة,3 K,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"لاتأجل عمل اليوم إلى الغد 
أنا أجلتهم الكل بعد الصيف",252,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"كيف يقولك اصبري تو نخرجك احلى خرجة في حياتك 
ومبعد تلقاه مخرجك من حياتوا","2,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
هزني معاك والله لا نتحرك و لا نتكلم ,"2,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
نهار عرسي منلوحش بوكي متع الورد نلوح صحاب راجلي على صحاباتي,"3,4 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"الناس الي نجحت فالتاسعة
راهو فالليسي مايجريوش فالساحة..","1,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"كي نقول لبابا وقتاش تهزنا نصيفو 
هوا :","1,3 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كان مزلت مضيعتهاش راك انسان مثالي,"7,7 K",Haha ,https://www.facebook.com/photo/?fbid=206761642333593&set=gm.848582576784462&idorvanity=227495968893129&__cft__[0]=AZXlwk1PXxQue3TWqYj3tlx_rzr4aF83UnyxzjAWX8sGdYufrFMxmG8FfNzNWcLpv8sktNUb_msoi-ZY3mXDO8qFDSq_JJQyA_eam-lvfjJY6o-lEFnX3hq5iOm8-CdXKIqfdQP7Dvu_QGdww8WsxfhpskQQt3huNKFiP7tRsKuYsx7MZZHAh2TE2q5W1QIz8rs&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
طول قايلة ما فماش صباح ياخي!!,47,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
نحترم لعباد الي نتفاهم معاهم على خرجة وبعد الزوز نبخلو ونخرجوش و نكملو حياتنا عادي..,641,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Imen H'chaichi a sign,"1,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"برا لدار جدك تو تشيخ
 أقرب حانوت في دار جدي:","1,8 K",Haha ,https://www.facebook.com/photo/?fbid=195020029706532&set=gm.725789872397067&idorvanity=227495968893129&__cft__[0]=AZV28dnpcpXJXydoOgtXab7WvJubTZayFxMFGhwdZjy4XhsZogiZD6qkf-dn_YvVHYoqTEd-MngyQ5TAq5RUYoobyc7bSWj8ijhUx3LGOaX586Oi8tiP-qxSEERTiBD1fsqywvPSYqLGa5-8t9PNcFRwHJAXrF8XkqKprdCeMdGDFtyY7KxXTmzy4cJN199zqpA&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"كي تبدا ترمي في روحها عليه و يزلعها
إنت:","2,3 K",Haha ,https://www.facebook.com/photo/?fbid=1163653327816887&set=gm.572906664352056&idorvanity=227495968893129&__cft__[0]=AZVvgmjc8aeZEwEPE7WHGp0k24Au52Wo2dVVKmhLkmyXgoupsxyOhB0b8QDR2W-j9TNrQ6NH7bNfn7w_Q1v-VEjpAwpS74ESEfBYKjnW-4ZHvVQNDhQWGo0F4tCb9KE0ampx-BrcRlTFj4kpJZPnYmrXQ4lHVlG9lsNYkGh7HLH37iPgUFZ_sjqEquRMA95GXBQ&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"-forever?
=No sorry walah nfed fis3..","1,4 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"Howa yaref li ena nhbo
w ena naref li howa yhbni
ama njarbo fel foura9 w bara","1,9 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"فما فئة متع عباد ربي خلقهم ضامرين بالفطرة ، يعني حتى و هو ساكت كي تخزرلو تلقائيا تضحك و تفدلك معاه و يحسنلك الmood متاعك 
بجاه ربي لا تتبدلو راكم أهم فئة في المجتمع ","2,6 K",J’adore ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"أحسن شعور هو تكون الكراش تع الكراش..
مجربتوش اما شعور مزيان","1,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"هي مزيانة و ذكية وماشاء الله أما
-أما شنوا ؟
-أما ذوقها في الغناء صاحبي
تقلي قص على الشاب حسني و حطلنا Lana Del Rey ولا شنوا","1,5 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"الناس تو مشات تبحر وشايخة وجوها حفالي 
أنا في الدار ","2,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"أنا عامل فيها كاريزما في الشارع و متغشش:
الغناء لي نسمع فيه :","1,5 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"بابا : تره مس الخيط هذا
أنا : هاني مسيت شفما !
بابا : آآآ أكهو مالا مافيهش ضوء..",946,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"كي يغر بيك صاحبك و يقلك اسكر باش تنساها
و بعد ما تبلعو تتفكرها","2,1 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"وليت نرقد اربعة مرات فالنهار 
قيلولة وهيلولة وليلولة وغيبوبة","1,3 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
winii l ghadra li kont nstana fiha ?,291,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
":شكرا على النصيحة
: شوف عاد شكون يحكي","1,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Wkayet naaamel msiba nbadel beha chwaya jaw,585,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي نحل الفريجيدار ومانلقاش الڨازوزة اللي خبيتها وراء ربطة المعدنوس,874,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
أجمل شعور على الإطلاق... ,"3,3 K",J’adore ,https://www.facebook.com/photo/?fbid=1525825947930977&set=gm.677174533925268&idorvanity=227495968893129&__cft__[0]=AZW-8ZKT-fXjG_YwIyz1xgEZznaOFdv4d0J2eUFTMeElp5V5zwGdSoc_rGZGL8Ua3LjD6QFQZRhenLlhY7_dk1WdA73WbRLKxuvkuAMmRtvozthH4dVdOI0cyUDO2OYssBUV2jo7V6Ct-lJT551VGZXKaCQL5-aJozOHMMjSLCinToLza39pgoSpJc-BeqOQFzI&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Details ,"3,4 K",Haha ,https://www.facebook.com/photo/?fbid=2126508620883713&set=gm.724065922569462&idorvanity=227495968893129&__cft__[0]=AZUX2Sq6F261eZKvt0IJn2lFJFB8moetq1Y9wiVQcF2Qhx-AmnlNDHfqBMYpXTENee__86iB8B2tn79piVYBJzW_nO2rh2m_MXQXVANq7lqqKhXCmLntzaVrW5-KK-gj-5zlRUg3m5BqBleoaND0X2kw6qPPGKDM-S0lPIuixOnuC-31eIn56du55TNTkw4h9Eg&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
مركيه : ,418,Haha ,https://www.facebook.com/photo/?fbid=634643145290517&set=gm.853577669618286&idorvanity=227495968893129&__cft__[0]=AZUbBpK7kV9k7C6oPgt5JPbvL21mg2s92LVKZG8upyeu9S3D_kICgjjR58ZuuM0vF_P3kG8x7H4cYTA9221jcdeQGnD1zNaCv_1mCy06HRPj1rhc6WdTS0FhakvvJDPtjW9z4vCgAN8fU2fPJERnzh8Zu9OcCKuPCPHIIoLkwz9ZbCNYWdOouJ9KcNjEJaUVf2c&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"خواتي الصغار يتعاركو عادي ...
أمي : لوكان جاء الكبير متربي، راو الصغار جاو عاقلين.","2,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
شــكرًا أنس ,653,J’adore ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
وانا نهدي فال livreur بعد ما قالي اعطيني ال adresse متاع داركم و قتلو جنبها بوطو و بابها ازرق,"2,5 K",Haha ,https://www.facebook.com/photo/?fbid=3663215777248315&set=gm.850548509921202&idorvanity=227495968893129&__cft__[0]=AZW7kgjhRtClSM_z9vrPBGkTI9_u8Z0ootOjsZ4MJ5ro4gjeVmCd8tRxAQz0eImQxTNPbBKuBS5QxOsKY7QH_FHNeoZqfwjWjWSjLWuouHtUj_3JG4IOd5dYRsegdiQUqv_mK9iClSEhPDcSeKJlxYzMGetW4qLA_PCv-cS4HLosAEtPr4wvV7_pVmgL7knGBl4&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
