Post,Reacts_Count,Most_Reacts,Image,Group
الواحد يمشي يعمل 10 حليب يركح بيهم مخو ,"2,6 K",Haha ,https://www.facebook.com/photo/?fbid=790032349354213&set=a.574614667562650&__cft__[0]=AZX7RZI_vSyIeJZJpq4zwYvagEWvglW2E-CbnTcGHKR5Ui3jgVAU4jV_YyXKhdl9dc7-JohGCv8vYf4Ya4aRgQ72f56JLcfrp_B-jOkOzIGPBTUnWIESniOVoo_aFk8m0R8K5ifoiOLrEflaHGAo-LiGfgYTPnVHcah2Bbheu912ZbR-H-wpKojRj3voQL0F2rI&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"عوضني يارب العوض الذي تطمئن له روحي اللهم اجبر خاطري جبرا انت وليه…
د.محمد سالم عبد الكافي",405,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"الناس الكل تستنا في الصيف باش تخرج و تتفرهد
 برنامجي في الصيف",717,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
كيف يقلك Ex نرجعو ,776,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
السرعة تع جوان مانيش مرتاحلها,"1,1 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"نحب نخرج خرجة نبدل فيها photo de profil اكهو
.",855,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
يجري في دمي,448,Haha ,https://www.facebook.com/photo/?fbid=789909142699867&set=a.574614667562650&__cft__[0]=AZXS5czfqPCA-UkRXq2gGdpBejvrR1yBVp6cfBNHqYGxhAkbzmDZHn1K42b9wgijgpyRuEgG-JhQ03JBl9VsZ3LduGDodzAYrH5LNNDqmfHWrPUY9HHUORPrEFm6KaUDIAav0Rc5sgUcatr_Yr_AqZNnmR0FwULXciYKaaNjALGEEHeS6xnNW5svpDq60A94-So&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
في دنيا هذي مثمش حاجة أهم منك من صحتك فرحتك ضحكتك سعادتك ...فسخ وعاود من جديد ...فسخ كل حد يقلل من شانك ويراك بعين صغيرة...فسخ حلمة سهرت ليالي ومتحقتش احلم من جديد وكمل...فسخ حد حبيتو بصدق وكان بالنسبة ليك هو الحياة وفي الآخر طلع كيما الى قبلو والا خليني نجيبها من قاع الخابية كنت بالنسبة ليه مش حب حياتو فقط سد شغور والا دواء اضمد بيك في جرح مزال محفور فيه...فسخ الى أحب الود أما بخيل في الود ياخذ ميعطيش ... فسخ كل حد وقفت معاه وقت الشدة وكنت ليه السند والمسند وفي محنتك متلفتش … En voir plus,721,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
أحيانا لا ذنب لك سوى انك صادق,714,J’adore ,https://www.facebook.com/photo/?fbid=789837099373738&set=a.574614667562650&__cft__[0]=AZXozwqd_iK1ypKhgNT6wiUzPQ3p9UNPhQ7wn2JLAj6E80VCB0tCmuNftsaVY1kVNcw4TZU1swnf0Q3Vw1m-o58AC2nXo651IpZL8U9UzZJyn0AQ4eg6Q7NFVyu6d8ynMyK11IMAzPXn7E12chVDaCNEqtRIKzFLp_piXkhDtUnbfb0xglAYMT5HGII6qKCSZBU&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
عاملين بلوك لشكون في العيله..!!,246,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"صحيح
كل حاجة اعطيها حقها تعطيها اكثر تضرك",617,J’adore ,https://www.facebook.com/photo/?fbid=789772899380158&set=a.574614667562650&__cft__[0]=AZWoUe13tfwJTUO6elgIntYWTbyBg7nhTp_UDaF_zfNC_A01YgupLkYcJIaLdIh8PSQ6kqAyXaTFsVwbzPrnpxJaEmoOsShclmJoMXEHXWP8pB1ScJX4eox2P6yoO0ikAhIwkFOphsIJucmjdtCdNCElU3JvCaob-yPPPzorfWz6dlf3O_RWwvUWqmTEzmSSQ08&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"اااه ياجانفي 
 كان قريت على روحك راك  ما رجعتش كونترول في جوان ","1,6 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
أكيد فما مرحلة لازم تمشي ماغير ماتبرر شيء و لا حتى تعمل أقل مشكلة خاطر اللي قدامك ما يستاهلش حتى تخسر فيه كلمتين,345,J’adore ,https://www.facebook.com/photo/?fbid=789764682714313&set=a.574614667562650&__cft__[0]=AZX1nCCWmW__8ZbVkB1FetlUTjd3_s76DPS_2MtMb9gegMzZjmbMFiqvQ19qVpSdPft_6IoeR9dvsZHpZTUpR7hPFYJtrrFLvr3-rbunZPPfd5rkZybCgd_webb_rzGRgnTFswVCOgBu2GidYtp8CI8_-iugvxmQai3tQTHR3-629Jy1f_08plYHNlHjB4SSIbM&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"صباح النور والخير كيف تقوم من النوم وربي كتبلك عمر جديد موش لازم عليك تصبح قلبك كل بغض وحسد ونفاق…نهار جديد توكل بالكلمة الحلوة وبدل من روحك وقت تقول يرحم والديك وبارك الله فيك ما تنقص منك شىء تزيدك رفعة ومحبة مع ربى وعبادو يزى من الناس اللى تصبح وجوها متشبه لشىء يزينا من الناس اللى حاسدينا حتى على الضحكة …الله يبعدهم علينا بعد السماء على الارض 
وفات لهنا",300,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"تحبها ؟
غزرة وتبسيمة وبرشا حنية خير من الدنيا وما فيها …",522,J’adore ,https://www.facebook.com/photo/?fbid=789495302741251&set=a.574614667562650&__cft__[0]=AZXbGneTA7rlJ2RFep9RM2aiYDXPs4bOShRcMS60lcISPMQt14lo7XEb5mStHH5DD6BRoyleKSjqmBox5uTXM0uKUqbV3_OGeNhI5LqkvGWLLAPdgbjSqCoic8TChkJaoATGhVMasVUWVTRYk9fU-ixPCccC1Np8g65AxcI7ojk7YovNa93Z8h_fho898z5Y9vY&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"والله وقتنا تو يحبو كان الكذب والنفاق واللى يمشى بقلب ورب لا بالحق ولينا عايشين مع ناس تحبك تنافق فى احساسك وشعورك وكل شىء…
وفات لهنا 
د.محمد سالم عبد الكافي",573,J’aime ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
Ye5i mazelet la3bed tetghachech khtr tjewebhom ba3d jem3tin?!,439,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
كي تدخل تنسنس و يطيح فيك ربي :,877,Haha ,https://www.facebook.com/photo/?fbid=789438026080312&set=a.574614667562650&__cft__[0]=AZVjad11QOmYwRJDQahKuniMBEm47uxCh-jYF_Er8IhgDMq0ngkFgsLcLZcIiCTNYwYwQyqLwZbXrgc1zAai2uE_G2ZghblnGzdfe5BYCaObA94zQq27zdJurbPRAgqcfNumXoNl7n5zoC0XBpc7N2V9mONqFgWPxvG3TU197-lMyogNkCK_FGibOaVHmZrBNxo&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"من كثر الدعاء متاع جماعة الباك .....
المطر تصب فى جوان 
 بقدرة ربي ناجحين كل ",740,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
كي تبعثلك كسكسي بالعصبان و ياكلو بوك :,"1,8 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"يتعرف عليك اليوم و من غدوة يقلك ""ما نجّم نتنفّس كان بيك !!  تي هو الحمص و لازمو يتنفّخ نهارين يا هم",770,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
كي تسافروا إنت و عايلتك في زوز كراهب  ...,679,Haha ,https://www.facebook.com/photo/?fbid=789358696088245&set=a.574614667562650&__cft__[0]=AZUhJLLkObZQCzj4BauXI2JEGlfD9gEd3LMSiWOCm6mku0Jr7ZPaMalvozXv_jS62VQ1TO_hwFcd_V6pyXE3ll7NC50AyHgUH_gX37ubVDHTY5WkZ6WeKXjyr2fJAe08riP8vfhmcFHFFh7bGe35i0X_x3xrGulCubPltsLkPzqkonuahu4QMjmJB2J9LAlutBU&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"-خليلي معاك شو...
-علاه ما قلتش من بكري ؟",1 K,Haha ,https://www.facebook.com/photo/?fbid=789287919428656&set=a.574614667562650&__cft__[0]=AZVmTUtbtEmCMtpzTVYhaJp3PiMJB9vhsWcbhWm7BPwEV_m7kAO8r1Vgfy2_aHUnxXyVWZ2aRcXJ7UcWBTNOWho80erMkjkE0k49b080L77rEMJsbEX2ssIKFmqxX0UcfhbP5QFztRNsHQVcgcU9iLoJshfLxwvNdXhBtZ7Ynp6iK5StpijgHlPIElzx2m2zWxM&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
اللهم أنت الميسر وأنت المسهل يسر لنا أمورنا وحقق لنا أمانينا وسخر لنا ما هو خير لنا إنك على كل شيء قدير يارب العالمين,554,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
ما هي أسرع طريقة لتهدئة المرأة عندما تكون غاضبة,283,J’aime ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
عندما تشاهد هذا الفيلم تتيقن ان المرأة تعشق من يهتم بها ولو كان قردا ,774,Haha ,https://www.facebook.com/photo/?fbid=789242139433234&set=a.574614667562650&__cft__[0]=AZWLxjmZ85FEqFQr-o6T5yLG7qpojM4E5kQU_0B1efn0SxMYt3So81iTWTUSnUdF0pd-Xou6kdqWXTAf-f-kTFMyRGcQL3dsJKew_-IrBlq31X1QuKpAE_nmrOZUb496YrKPoxU6Sf1Iu2EonfHcialt1wlfH4wwAomi4GvS0bQvQmgFC9jrvhdPbG6bZ6iOgEA&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
لشكون تتمنها ,468,J’adore ,https://www.facebook.com/photo/?fbid=789193836104731&set=a.574614667562650&__cft__[0]=AZX437qI_Qcdnw9-VaA2DLmzZw-dWaWfUol70P-ui72wwbm6TnhzbS3FlnrVwbaU8Kd6RoGr_PYSCQEGvchkYnwmZqtLaMRMz8RzWuzBWvUoRr0h9CkzlUOXJAR0G4nbBre3dr0jL6jvkqqi9NQsuoxTYdHp-IiH1amY5C2Pa18CWnBEUAe0zrLDBhqY_t1I8jk&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"نهار الأحد باش نشبع بالنوم.. و نقوم مخر...
انا مع 6 متاع الصباح ",677,Haha ,https://www.facebook.com/photo/?fbid=789178892772892&set=a.574614667562650&__cft__[0]=AZU8YhxD0mtL73NqD3nMGlv2Xk2IAisgeX_3-9a3z5m9jUfxbtdRtruTEldbA_0sI-JdmIPwIG4qGpSt2W96vg3e-QKGfMynHrtHtGc7ywjh4rrpNA-ignx2plr4syxXOuIEGtboxF_GvbX30CcwTDgPG9YBjXy0uV-5ADapRCupSoS1p9bqdAvsMt-e1M-wXuM&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
روحت باش نرقد جاء في بالي سؤال زعمة ابليس يلعنو ويخزيه  في فرنسا يوسوس بالسوري ولا بالعربي ,675,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"باش نقلك حاجة على روحي راني special و البنات يجريو ورايا..
هو في البريفي في les messages filtrés :",436,Haha ,https://www.facebook.com/photo/?fbid=788963302794451&set=a.574614667562650&__cft__[0]=AZVUG4I40jCBmzgjxrJfuWsnpem20hK2vvb-Uurhc2zYCmyxpCvfxUKlWuJTJRFZcyBmvX68PQJYHRjQlB5Yw-bsHQO8251ONUIqBR77c8c1tfm2sVxnanUlK4R2ygDSJprvG541DaTrkM7iZ7cJlD6y_yTyCK0h35VN0zt5TqAU3YQYGEJIS3KMzeCVi84wT1I&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
je suis disponible l ay 5arja ma tkalmounich t3ado l dar hezouni,308,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
أوّل غناية جات في بالك ؟؟ ,310,Haha ,https://www.facebook.com/photo/?fbid=788949462795835&set=a.574614667562650&__cft__[0]=AZXhe4SmsGCWxnzfrVaQxZM3MSNPIxwXcOpIFxKpac6b2ozTn9UCVj-y90iRhhW5nMuDNSgzS4GqcsU4fYovbf0sterPc5G0sOufHOZLLgN_dVaPDHSLnjA8gpka-1hBzUMiz1J3kXUfKuU4jkwzILtMkJ7VWf3qCroEKzAjZM8IbwCUKIsbnjlH0tlwFKJUTVI&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
Mama don't worry ,458,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
جعفور الرجل الطيب شكون فينا ميحبوش يرحم الام اللى جابتك …,"2,7 K",J’adore ,https://www.facebook.com/photo/?fbid=788941639463284&set=a.574614667562650&__cft__[0]=AZXwGubEZufO120tDMbm7VPuO-L_fLFvJzCdoZbcwg_ewmBTXmCasROIBYlV1EqVvhVdsLz7HczsqVBHmz-uhk5GMj4ImdY-rava2BdveqekQsW0dCYTRz8yP2z39I3M67AB1d4z3pPiTMEZ8NQhqwdKenI4UDxoNgqSu1k_eUIAAWw1oRo3izck9D2TnHO1ouI&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"البيئة اللى عايشها والعلاقات اللى تخالط فيها كل يوم وانت تحتك بيهم وتسمع فى ارائهم وافكارهم …ماذابيك تحرص اللى يكونو ناس تزيدك وتنورك فى حياتك موش تعطيك الطاقة السلبية…مالا لازمك تعرف تفرز مع شكون تحكى وتعاشر على خاطر هاذم الكل عندهم دور فى حياتك و يؤثر حتى على نجاحاتك وطموحك وخاصة اهدافك هذاكا علاش يلزمك تختار الناس اللى دايرة بيك…وفات لهنا 
د.محمد سالم عبد الكافي",357,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
Lé l batterie walét faible,214,Haha ,https://www.facebook.com/photo/?fbid=788890576135057&set=a.574614667562650&__cft__[0]=AZW-1OTTcIBYjBShafxf6lYE6tZ1LrHALOeYrACLvqyfw7k6j3nHyA2ctAuPUJTHFQJ7XES5PKKD8NWkOV5SVZRj_nsycziHk17rcw4tRECC84QUsu09jH-uekCXphI7OjF54wecS5Gehg9UHNYffm6HDkR1LPWdOylQmrTWn7S9gw-GdWwYv55sxU-UL0A4Z_E&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"مستحيل تلقى شكون ما يحبناش خاطرنا نحبوكم 
نحبو نشاركوكم فرحتنا ب700kواعطيونا رايكم فى المحتوى متاعنا لادمين الصفحة :
محمد على الماجرى 
محمد سالم عبد الكافي 
محلاها المحبة والعشرة والاخوة اللى بينتنا الله يبعد علينا الحساد والظلام يا رب العالمين 
وربي يحفظكم انشاء الله انتوما 
افرحو بينا ",311,J’adore ,https://www.facebook.com/photo/?fbid=788855742805207&set=a.574614667562650&__cft__[0]=AZU-VN_XVMx25lmc5ZtwcN0wBlE8Gbzc8kxcc6V2kb7B3DjhXcuJwX8Epph0Da0eZiFIMHqvKMsx26LXc5r-85zD7QJfQFjVfQ3qeSAeeAbzY1WVAA1kDX8w1JHYI2MFDZsXWWA5Rc7SOMQuZzrtB3qVnn2q4n1FJe2naZeMJ_np0KzsZjJED9QfKTf0gt8dKqo&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
كل شيء لا كي نجي نتنفس يحبني نشاورو و قلة الثقة و الشك و الغيرة المفرطة,678,Haha ,https://www.facebook.com/photo/?fbid=788851176138997&set=a.574614667562650&__cft__[0]=AZW2OR_llVj-cEcN_k-TQ24ZOFmX2c_d7mBVrsNk0vY54thXmXjcAg4KEIDtcl1LxY3D9EsAqKoQuoMIBUJ9bUWTWKVMnrOh01x6qkFiJW5xdIOcGBr73uJQotJTTtan3--otPjfBMuB6gWy96swLWOhI3JyGpnBLjHeYxko0NMNWFxehgAcGNIT5Pj3T2dX9xU&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
وانا مروح بالشهرية للدار,"1,5 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
ناس تمثل و ما عندها صدق في الحديث .,604,Haha ,https://www.facebook.com/photo/?fbid=788781306145984&set=a.574614667562650&__cft__[0]=AZVedYnLnytCLN6XjBBC6TqnIcEQs-HFtxtt0lwnnGoV20obyuEL8X6Dmv7sODTBUj1JlLTfjlmRsN8RYRGUsV1YQiCOsNP2Tn1sScvTZ-knXESUQSS5OhXxBhUdzVT87wXWAg9BBAhGOyCg3kOeilhsXdXLKic3XEi3FN4ZeNn-DrlExdQ5n2ZC1_tzS1hj7gg&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"بالله كيف تخرج تتفرهد وتهز معاك الناس اللى تنكد عليك وتزتنزف طاقتك راهو ما يسد عليك حتى حد…الوقت اللى يمشى من عمرك وحياتك ما يتعوضش…مالا ستغل اى لحظة وانت فراحنة وزاهية على خاطر مافما شىء يعكر مزاجك فى الدنيا هاذى بخلاف بعدك على ربى …
وفات لهنا 
د.محمد سالم عبد الكافي",407,J’aime ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
انا وانت اكهو نسرقو بنك,406,J’adore ,https://www.facebook.com/photo/?fbid=788631866160928&set=a.574614667562650&__cft__[0]=AZVcEWR6lruxRu6HVp3mRr-RvnqgBzT8I79nAxfjirTI-X2H72zFhUyEpkr8eZa-FKzxqxO_mP0uszmpzzi4EgMYBxTC6pmBNUDzE9rlBEi0vY3P_Dbr71gsg55RjiONoh4UcEKAKryxSrt6pWzKKMWeFO2BpUVg5PO9d4nxglbBnUPvef0vZZEeNhT5oe27xNY&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"الصيف جاء بش نخربقها جو و سهريات ...
أنا في الصيف :","2,3 K",Haha ,https://www.facebook.com/photo/?fbid=788629406161174&set=a.574614667562650&__cft__[0]=AZVeNKhWJ3pVrdjYGsLSMUwWKu2Xi2i4NHeUse5pGG4sjphFP6bW07-lSZpQ3YMHtyVbrMBGoY55DU0pthOCTGNPRaWyAOwigQkbEFxToB_LARNxWnX03spEgL1hxQ71AJY4jINbF1hncfkKHQfB1G-6QzDxsDQvPRnZ3f5G3r5AfHqM_i1d2E0kQqdiRVStQ-k&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
ياخذو رواحهم بالعين نهار لكل يبحلقو في المرايا لين يتحشالهم في الزهر و العطريشة...,214,Haha ,https://www.facebook.com/photo/?fbid=788395559517892&set=a.574614667562650&__cft__[0]=AZUafmaTwh2ju4Zj_4OR1E-cV_aEnsFIjUQ1ZM0_a6oPCpZWLI7rTcWhQbq4fAVBh7LaLedVJUTH0TaaAaW44WtMqbUqjfQf1sQ5rmIjl_ypsStqAT_qIz9YybbQzwwNEn_R0U3hFXDqtCV3Y4dssuE2xMjXXs3HZEXlbre9310DK2U1zQ-dUT28xTUpI8cUqok&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
تعرف شكون هكا مع القهوة ويمكن ما تكفيه ,450,Haha ,https://www.facebook.com/photo/?fbid=788392929518155&set=a.574614667562650&__cft__[0]=AZXqR770gDKvgLPNFj4Hv-dbhzp9Zw7mLmzTkDhDNvzmUZmkxUXX4CT9b5AW02j7JsohgEj3Y24qwUohsnAnKtWIiFJ7vjCWlgRaxK3fcD1gbkyUp2VBOOyEeL416-RYFyR62VM2rDwcSMEjgJ5yOdzOxCqp7OOSvvNKGyxZJlgUShbr7_gKurnXgPxGug6j0AA&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"يا ربى بحق يوم الجمعة نجحنا وفقنا
ويسر لنا الأسباب يا حي يا قيوم",578,J’adore ,https://www.facebook.com/photo/?fbid=788092419548206&set=a.574614667562650&__cft__[0]=AZXkWLnKn-Wwskirj-wXw1PkMwy0IFZ_qQGEdgcJ41-lYD_xQKgwqmfds74_FtVlioSSoTKd0zl7w79BESt3_zpYUeekz9F1mGIGtNDu-XAspQct09sJ6TOT8sWtcOTZ3tvHu2cfB5WnhQiCPsaP8vPH9n7SF_L_7hbk1cwaWjsIHr165xrhkHzfMnTq1XBOQFk&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
كي تغلط قدام صحابك في نطق كلمة: ,237,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
فيبالكم إلّي نحنا السيليباتار كي يصوني التاليفون متاعنا نتفجعو؟!,"1,1 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"ربي عطاك زوز ساقين

تمشي على نيتك علاش!","1,1 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
انا بعد الباك :,452,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"وفي ليلة الجمعة اللهم معجزة تغير الأقدار
دعواتكم لينا نحب كل واحد نسمع منو دعوة خير","1,1 K",J’adore ,https://www.facebook.com/photo/?fbid=787873992903382&set=a.574614667562650&__cft__[0]=AZWXtD6EGim5ePFZIFLORIs0jDampANiq1Ti8Q-3-kpurtX6vdT9pfFCr7xLQ9-z_9Ma80qfKJ7YlvECjURc1pTkWYPojaOgZ8OTAz-h-rOqap9pmgNBHjj_b5c_SGGLqI8BL4NkyuCF1woCxqKeJXS3vsdc1gklehbMGWBGDYaNfEZhkENUAqO3O8caInFBNUk&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
لما صاحبتك تخليك ترتبطي بشخص اللي هيا راضيه عليه ,485,Haha ,https://www.facebook.com/photo/?fbid=787871079570340&set=a.574614667562650&__cft__[0]=AZW3BCW4kB9AxEojaz22TiZlJnwuqFiZcx9e8t2xA2Dwmlq-LQIAbxlfTXmP59sd33yaXMiWhF6mOOyL8vESMWXSK9iBWUh_k24kSfNa7R4cBbKjcnqo5q8_7ntoU03tArVLfCYMKCaD9NuE_q2QgA_SSyYS4vXPGR51OOhknrpCtPM_a6s5-vVUiKtdQgro8vs&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
الشتاء عاد معتذرا و انتي وقتاه يا حبي..,542,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"ما ندمتش!!!! عملت الخير وكنت محضر خير وكنت مصدر سعادة......وما ستنيتش المقابل! حتى وقابلوني بالعكس انا نبقالهم بصمة التاريخ ما يمحيهاش من الذاكرة!!!!!
يكفيني الله معاي في كل خطوة!",688,Haha ,https://www.facebook.com/photo/?fbid=787677952922986&set=a.574614667562650&__cft__[0]=AZXvEkdHKqeyUxVi5-Hydl-XkUlwBY9XbXeNm2CPfcp1Pn2rTmI3SGEB-h6C1_RIZVqkPGB_pHHt2E-bFZcTY5qfwGs3tUHmCHBgntiNHD8Tx7O6H2dlWjAG7kvt8_fYk2K6xUNA-oHAjOvZJ6XTySUTFVGS8bFgPGndQmO8B5cMZJAI_9zJfCF6L6OK2Ql0C38&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
الحمدللّه لا زين لا عين لا مشاكل,496,Haha ,https://www.facebook.com/photo/?fbid=787670116257103&set=a.574614667562650&__cft__[0]=AZW9if701apX-baSPciTVd5fOcSpag5se8dJSl80-7BAjqqyIIOqvz_hxRE-H-pgEwiBoIZLWlwCgmYFN-0AZEcIjpXG396hKevTY1-mIoVsrDkEjWOu5LaB6-3lV4CJC975JnezbV8BiWuoigjazZsDxiNiNVs2eUOVALRnf3cAMumViwjrwQW_sRK3cRmAXBw&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
رائحة امي وابي الله يحفظهم ويخليهم و يطول في أعمارهم يارب العالمين,480,J’adore ,https://www.facebook.com/photo/?fbid=787668592923922&set=a.574614667562650&__cft__[0]=AZWOZxu25y-Qr4obGkguya4vGjqT2Lp8ohGVtMy6i-0BdtkSO4122M5Jv7GKgfakbRY4D01EJpAXDa_iPJOXKS_41TjQkKddltweDQR7XVolJY3OCYlZkdx31awmtkpIi6PccDQ97i86Wo01k2lsJoJCKj2xAV1yMSsvoOukS_6NxQTa6VLgb2Mg7LjeglFFfts&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
